Gene1,Gene2,Correlation
8993,3687,0.8539745461516534
8993,7408,0.8721534079452453
8993,51734,0.9278971467122269
8993,64386,0.910138375276428
8993,3059,0.8654857670744395
8993,2212,0.8553923622765239
8993,1265,0.8930495145815214
8993,63940,0.9029384345535791
8993,407008,0.872759034278033
8993,4689,0.9242981703444197
8993,6404,0.8686073822650789
8993,80325,0.8645821850623162
8993,241,0.8955338532806612
8993,79143,0.8685681663298538
8993,27128,0.8753721327077538
8993,54458,0.8764271039427697
8993,978,0.8509904509586715
8993,7454,0.8529637226690566
8993,23401,0.8774519387370914
8993,7132,0.8657634457208713
8993,146225,0.8749226367663313
8993,54518,0.8706812902566916
8993,8291,0.8686681296000778
8993,79930,0.8670901901131135
8993,8698,0.8943994366231325
8993,1912,0.8970443609818884
8993,84649,0.9287385245748738
8993,9260,0.8817395111611309
8993,112268246,0.9118675422986472
8993,9170,0.886128411853148
8993,100506115,0.8524489878322687
8993,100507419,0.8521580392101962
8993,7295,0.8771931209133498
8993,6195,0.8765736348416184
8993,25801,0.8525716828500373
5580,1441,0.9129676543523774
5580,7305,0.8898499215838485
5580,2357,0.8845442894384435
5580,10135,0.8538684802001386
5580,5552,0.8564952057662465
5580,102465993,0.8738597532413735
5580,3936,0.920414662345407
5580,440926,0.8794936380532783
5580,4688,0.932162298799891
5580,366,0.8744712546811642
5580,10409,0.8670667951131363
5580,7940,0.9000685468980983
5580,2124,0.8837180640515893
5580,728,0.8775312416791395
5580,3020,0.8758273395736688
5580,4542,0.8612107602382731
5580,3687,0.8980112526868377
5580,409,0.9427714257819383
5580,120425,0.9144398835739059
5580,7408,0.9274912887788704
5580,51734,0.8962587341919144
5580,2180,0.8839457191391951
5580,64386,0.8648413316248726
5580,3059,0.9128875582549681
5580,2268,0.8941705031815254
5580,64115,0.933396590605721
5580,11337,0.8669109675859071
5580,2212,0.9268781480883872
5580,10094,0.8975286341609316
5580,4046,0.8907193794219197
5580,7086,0.8662247622325789
5580,407008,0.8981172779520555
5580,4689,0.9039377341357906
5580,2771,0.8993508203941953
5580,2217,0.8649853047726475
5580,1052,0.8620546851516061
5580,290,0.9270485451708516
5580,79143,0.8756783733658904
5580,29992,0.8890444666937584
5580,27128,0.8669524665523841
5580,240,0.937283323684837
5580,6386,0.9037407817630848
5580,54458,0.9135131147683205
5580,5777,0.9064649409498358
5580,978,0.899643362296147
5580,10288,0.8636209894350514
5580,7454,0.910277092236345
5580,963,0.9297102726276141
5580,23401,0.866716425996883
5580,10487,0.924722453003082
5580,9473,0.8944539208131812
5580,2358,0.8547475823747702
5580,6398,0.8741612933628804
5580,170954,0.8658408700179452
5580,126364,0.9337880309338353
5580,7132,0.905398792993921
5580,55505,0.8917393066866802
5580,7879,0.9278205652239985
5580,533,0.87266757765128
5580,54518,0.916345646836977
5580,4615,0.9410380588545376
5580,5538,0.8936616546710876
5580,116985,0.910116171489042
5580,55911,0.8936989982094311
5580,8291,0.9128636838837574
5580,604,0.8888914802525716
5580,79930,0.9596090608299574
5580,8826,0.8573785936594718
5580,51291,0.8598427504067249
5580,9770,0.916211501851055
5580,1912,0.8811602965618196
5580,115727,0.9450730965550734
5580,53829,0.8782912710029562
5580,7462,0.8758925781803498
5580,5724,0.9100284200368483
5580,133,0.8716178020421519
5580,11240,0.8794443651511729
5580,8301,0.9039090868608017
5580,4067,0.8838219918291547
5580,51170,0.8753419767449523
5580,2885,0.9214706656906374
5580,9260,0.8712805622464367
5580,126308,0.8647096445759933
5580,140885,0.9530565352453132
5580,100500853,0.8607206740859339
5580,7094,0.8680405892637519
5580,112268246,0.860951020096455
5580,10261,0.9259747635326668
5580,8650,0.9057184846308612
5580,5899,0.8996560124492966
5580,150372,0.95663907258822
5580,10312,0.8881300994846825
5580,1955,0.860357391862841
5580,5175,0.8778142466849377
5580,4210,0.8568999802662909
5580,8778,0.8590536491656061
5580,54918,0.8969704945479645
5580,10956,0.8994460850976019
5580,100506115,0.9131091933804432
5580,829,0.9164790428090589
5580,7295,0.8690570754318804
5580,8992,0.8735169454390148
5580,22904,0.8612883111340275
5580,9103,0.9484836738956183
5580,152007,0.9109132080300054
5580,26578,0.8532875994318242
5580,8125,0.8681603063042811
5580,2787,0.9213944910054431
5580,26234,0.9070766039205826
5580,23569,0.9050060432482461
5580,25801,0.8992084448149882
5580,144423,0.8817417646050766
5580,80301,0.9338059711776662
5580,64218,0.9498959171326589
100506115,1441,0.8791775313302481
100506115,2357,0.8737305468363472
100506115,409,0.8969017946936889
100506115,51734,0.8521003861286526
100506115,3059,0.8999163867740831
100506115,64115,0.8805461230829901
100506115,2212,0.8588319039360638
100506115,407008,0.8531051706089191
100506115,4689,0.8601434882469353
100506115,290,0.8504140011438375
100506115,240,0.9032386123737794
100506115,54458,0.8667178685900597
100506115,963,0.8863559660721302
100506115,10487,0.8514002026613324
100506115,126364,0.8630948269189828
100506115,54518,0.8586843826228068
100506115,8291,0.8921541183004104
100506115,79930,0.9108617437565836
100506115,115727,0.8567232471287379
100506115,133,0.8573834241338247
100506115,84649,0.8564031619849776
100506115,11240,0.8613134876861437
100506115,140885,0.9095579027841756
100506115,112268246,0.8523249652033521
100506115,89790,0.8684561394258417
100506115,150372,0.8627875625429365
100506115,8992,0.8640229888981594
100506115,9103,0.8613105740700615
100506115,2787,0.8521521499826556
100506115,25801,0.8638218230518353
100506115,80301,0.858790763701712
100506115,64218,0.9559355189075013
8992,2512,0.8845685839830372
8992,7305,0.8992506272067052
8992,6277,0.8828458242210063
8992,2357,0.8502510087444238
8992,4946,0.9013331693879902
8992,4637,0.9300704603305608
8992,7940,0.9132866922217914
8992,397,0.8720631021598082
8992,409,0.8751207121695209
8992,11151,0.8894932346251698
8992,120425,0.8794192191066931
8992,51734,0.855257294557101
8992,3059,0.8627429893329309
8992,64115,0.8850834837507994
8992,11337,0.8930834317899587
8992,10094,0.8830492667162062
8992,407008,0.8828629591676456
8992,6404,0.8874146328412187
8992,54458,0.85576022413941
8992,963,0.8675275122447329
8992,126364,0.8666776532903492
8992,7132,0.8726427488292207
8992,55505,0.9267072465534122
8992,5538,0.8544023929872654
8992,150372,0.8997330344828794
8992,10956,0.8681030660606772
8992,7295,0.883324437776556
8992,152007,0.8998087018944536
8992,5691,0.9620220498571724
8992,2787,0.8753778369214977
8992,80301,0.8862171919030515
8992,64218,0.8506165170250286
126014,2207,0.918648347774569
126014,199,0.864459900912112
126014,706,0.9521190002292341
126014,10095,0.8943129165135975
126014,3101,0.8651310070387267
126014,2907,0.9552956038791109
126014,5355,0.8652393489761104
126014,967,0.9110300702782849
126014,112694756,0.8874839991870676
126014,83706,0.8790303468464141
126014,255809,0.8881283771959082
126014,84106,0.865592589198242
126014,7076,0.9431513449126684
5691,2512,0.8884026869805183
5691,7305,0.9067892871260644
5691,6277,0.8976530536767219
5691,4946,0.897999883553142
5691,4637,0.9172428018646365
5691,7940,0.9230429361860203
5691,409,0.8733825731943917
5691,11151,0.9002085951021576
5691,120425,0.8799779555221562
5691,51734,0.857423344091259
5691,3059,0.8595147113059705
5691,64115,0.8696874615171621
5691,11337,0.9093051180279919
5691,10094,0.8749513630712015
5691,407008,0.8507608079442374
5691,2217,0.8547435411356165
5691,6404,0.8731132357682512
5691,7454,0.8540868201938
5691,6398,0.8560835301780434
5691,126364,0.8530961730826254
5691,7132,0.8665311908741947
5691,55505,0.9110767045738839
5691,533,0.8533582399474557
5691,112268246,0.8664435134936473
5691,150372,0.8894110747463597
5691,112694756,0.8501222126110228
5691,10956,0.8760810794766778
5691,7295,0.8785662047761927
5691,152007,0.8939403895980716
5691,80301,0.8814074088842976
64218,1441,0.8830426681621104
64218,7305,0.8659290704047028
64218,2357,0.8728844017461462
64218,3936,0.8843878310485731
64218,4688,0.8750373633704861
64218,7940,0.8758263256746128
64218,409,0.9092535719925445
64218,120425,0.8606298750367077
64218,7408,0.8789533978244249
64218,51734,0.8624924027561541
64218,199,0.8503005216281612
64218,3059,0.8938004539993678
64218,2268,0.8867477048692411
64218,64115,0.9223649704559014
64218,2212,0.885801578113911
64218,10094,0.8765843453834671
64218,7086,0.853541001611309
64218,4689,0.872261388133267
64218,2771,0.8556059911979534
64218,1052,0.8769589736174038
64218,290,0.8902883066251938
64218,240,0.9264253241320001
64218,6386,0.8611806755901007
64218,54458,0.8767525725066134
64218,5777,0.8535932615063375
64218,7454,0.8660987704168202
64218,963,0.8877924242510272
64218,10487,0.8799189667000835
64218,9473,0.8509546631345856
64218,126364,0.8948213631857146
64218,7132,0.8549798879059514
64218,7879,0.8814415652596316
64218,54518,0.8703598079395243
64218,4615,0.8908529515782678
64218,5538,0.8929989770354121
64218,116985,0.85109694062935
64218,8291,0.9029088813500316
64218,79930,0.9438550686120545
64218,9770,0.8637031954726034
64218,1912,0.850920209769
64218,115727,0.905612452459847
64218,5724,0.8766289209449227
64218,133,0.8644962045098733
64218,84649,0.8559549774338133
64218,11240,0.8948961827417681
64218,2885,0.8907311922691223
64218,140885,0.9575640539630416
64218,10261,0.8581375555725137
64218,8650,0.8591395877303207
64218,5899,0.8590891331725823
64218,150372,0.9109309253500842
64218,54918,0.8619901118149378
64218,10956,0.8814061501328643
64218,829,0.8577766489380081
64218,9103,0.9040566624254612
64218,152007,0.877750770414278
64218,2787,0.9021463265535612
64218,26234,0.8622423850159169
64218,25801,0.8776946451802439
64218,144423,0.8503477374663096
64218,80301,0.8882830531134659
113218500,3107,0.8677791710466202
113218500,3106,0.894931812090652
113218500,567,0.9798254978039342
113218500,3133,0.8766800534650488
113218500,2214,0.8696710457461507
113218500,9445,0.8600904397014468
113218500,837,0.8504795543279682
113218500,84243,0.8575399894735425
113218500,81671,0.8651271190675961
113218500,5698,0.8958245894778766
113218500,4179,0.8547176843011086
113218500,2634,0.8645709573681539
113218500,6890,0.8722482978794307
113218500,101927015,0.8501781020266418
113218500,137835,0.8517113162040046
113218500,3015,0.8838674243982848
3107,3106,0.903434432540012
3107,2215,0.8675184090247026
3107,4332,0.8695675511112612
3107,567,0.885805754003438
3107,3133,0.9318245789313166
3107,3579,0.8567502194061328
3107,2214,0.8997356038655993
3107,8794,0.8678168021942116
3107,4542,0.8707866987467974
3107,976,0.859841893608963
3107,9516,0.8605042170698312
3107,101,0.881131419599455
3107,83719,0.8568681873318993
3107,9445,0.8626329106801967
3107,64333,0.8613051844962899
3107,4084,0.8589827681126551
3107,8334,0.8696722340563672
3107,837,0.858174322177889
3107,84243,0.890811918944499
3107,57580,0.8707387088663163
3107,170954,0.8541408183052558
3107,81671,0.850502303040495
3107,6397,0.8702975907049357
3107,65220,0.8656717317502715
3107,752,0.8940045378159001
3107,26020,0.8640868820998775
3107,7456,0.8664533852690207
3107,5089,0.8583492448726859
3107,23558,0.8648910274927186
3107,4179,0.867487609540975
3107,2634,0.8592968895318018
3107,6890,0.8573401026201104
3107,254896,0.8669244493583339
3107,4210,0.8524000275097328
3107,89849,0.852051542521198
3107,3482,0.872787207022525
3107,81628,0.9012736196636572
3107,137835,0.8729817117479286
3107,83931,0.8602785613687074
3106,567,0.9072987902703474
3106,3105,0.8967785174556432
3106,3133,0.9163143183299014
3106,2214,0.8834247056227478
3106,3136,0.8558179400245925
3106,101,0.8658632049470698
3106,752,0.8637940171809886
3106,81628,0.8552248374459891
567,2215,0.8575466739256706
567,4332,0.8525190730745905
567,3105,0.8624219719688458
567,3133,0.9191115420937179
567,2214,0.8801551541170334
567,9445,0.8848656549221948
567,8334,0.8520974472096268
567,84243,0.8762247436353867
567,81671,0.8817270194633297
567,7456,0.8506049416201392
567,5698,0.8733260013749293
567,4179,0.8836117526268312
567,2634,0.866696206554525
567,6890,0.8682912412008065
567,283349,0.8519090196170552
567,137835,0.8786533090834711
567,3015,0.8525513529076296
3133,2215,0.8714617235558044
3133,3105,0.8866014522248273
3133,3579,0.8610294713565867
3133,2214,0.9105007248608353
3133,8794,0.8665794337700041
3133,723790,0.8538030562842405
3133,8337,0.8534684776145385
3133,3136,0.876812537505288
3133,9516,0.8642991579702538
3133,101,0.903610731001782
3133,83719,0.8609925793329063
3133,9445,0.8678231093641251
3133,64333,0.8987669498697616
3133,23214,0.8596995707950921
3133,8334,0.870674532563695
3133,84243,0.9016993193654532
3133,57580,0.9044035650930782
3133,6397,0.8762467952624545
3133,752,0.8961201147762172
3133,57153,0.8867163604281638
3133,26020,0.8815824597105731
3133,7456,0.942879823508237
3133,5089,0.8809572771265816
3133,4179,0.8734362433443992
3133,339287,0.8629824005398065
3133,2634,0.8630752844344983
3133,6890,0.877054280230749
3133,254896,0.8702200951308326
3133,3482,0.9044717429820133
3133,81628,0.8925030102873455
3133,137835,0.8761320201580215
3133,89846,0.8844335260959851
2214,10581,0.8840933583116857
2214,2215,0.9635921033107587
2214,4332,0.9463382991780355
2214,6402,0.882828931684217
2214,10135,0.8697552012092227
2214,102465993,0.8614443127415876
2214,3579,0.9180886980252305
2214,8407,0.8666876356559237
2214,440926,0.9043407640024678
2214,8794,0.9197437391498734
2214,653361,0.8547194097575306
2214,4688,0.8623973257970632
2214,366,0.8759186199315923
2214,3577,0.8999006925914297
2214,2124,0.858931536713448
2214,728,0.8511022133583677
2214,3020,0.9054832029398456
2214,3385,0.8763694069140241
2214,4542,0.9119176211537885
2214,654817,0.8533685211891361
2214,3687,0.8652124553791782
2214,91300,0.8655347802370313
2214,7408,0.8824698614912353
2214,654816,0.8522788562205574
2214,51734,0.8568576402918751
2214,976,0.8962179422423547
2214,9516,0.9142153131466426
2214,1439,0.9187505723829392
2214,2212,0.8639864808855359
2214,2867,0.8820739245980813
2214,4046,0.8599152098013702
2214,1051,0.8739938317509639
2214,101,0.9280013553994907
2214,8031,0.8745358229859574
2214,83719,0.9041734258060337
2214,80325,0.8852177509221505
2214,79143,0.8824952869201176
2214,9445,0.9254580729264692
2214,64333,0.8936465385198267
2214,27128,0.8929211265139401
2214,23214,0.9081318130602948
2214,4084,0.9359050533887165
2214,8334,0.915909209927835
2214,6386,0.8754097524526322
2214,6648,0.9015196949927792
2214,54458,0.8696834586103608
2214,7454,0.8767178926994432
2214,23401,0.8729538880199929
2214,837,0.9255552619597681
2214,3303,0.8547638777169562
2214,2358,0.8736331259214175
2214,84243,0.9307517913061507
2214,57580,0.9178652209115077
2214,170954,0.9128449410967655
2214,7132,0.8638247431505354
2214,146225,0.8577837978102261
2214,81671,0.9082095084715732
2214,6397,0.9124360395898454
2214,65220,0.9339254007181185
2214,6653,0.8517963140815665
2214,752,0.925403806444656
2214,57153,0.8733579668332536
2214,116985,0.859485358719579
2214,55911,0.883576665691923
2214,87,0.8815347053352347
2214,51291,0.9038374599023001
2214,26020,0.9174537810290183
2214,3310,0.9058657542813113
2214,55196,0.8662631706579487
2214,1912,0.8526751087587262
2214,1032,0.8895772974122571
2214,7456,0.9032966281045908
2214,53829,0.8814217075220735
2214,4947,0.8812795743027529
2214,56905,0.8570992961117349
2214,5698,0.8596645427460626
2214,8301,0.9002109661670128
2214,4067,0.8854801227423236
2214,5089,0.9002011064246036
2214,51170,0.8635998872712038
2214,9260,0.8682754946460163
2214,23558,0.906082873547965
2214,126308,0.8770641674422012
2214,100500853,0.8773162017623403
2214,10261,0.858394669511129
2214,8650,0.8686211057529679
2214,23347,0.8793817307715941
2214,5899,0.8918618168914187
2214,4179,0.9267134655483006
2214,339287,0.9018860006960081
2214,55313,0.8861958680723098
2214,2634,0.9039488905019822
2214,2790,0.8527121949510231
2214,284996,0.9107170718979227
2214,6890,0.8770720778095895
2214,254896,0.915205607203835
2214,4210,0.9105292218703113
2214,9170,0.8641839521193336
2214,89849,0.8925670513031949
2214,8778,0.8792497084114673
2214,3482,0.916436935838369
2214,101927015,0.8950989373494045
2214,84658,0.8858358578773831
2214,120892,0.908838203145094
2214,100507419,0.8692723288265627
2214,3927,0.8814473060900654
2214,283349,0.8918304530283325
2214,7090,0.8655913808993917
2214,257106,0.8786616649858525
2214,81628,0.9192405865891147
2214,137835,0.912727230604221
2214,22904,0.8503410195557595
2214,9111,0.9068079639687041
2214,1084,0.9176310419047485
2214,26578,0.8820262615682238
2214,552891,0.8528453413400565
2214,89846,0.8709405746791652
2214,8125,0.8734256785149432
2214,23258,0.8696460842581436
2214,26234,0.8792706134817528
2214,83931,0.9118664418224169
2214,144423,0.8741411808573478
9445,10581,0.9291775647725303
9445,2215,0.9650929965686297
9445,5997,0.8618523380355693
9445,4332,0.978260261094892
9445,1441,0.9231804604430637
9445,6402,0.9122066157181341
9445,2357,0.9197316274873543
9445,10135,0.9337388984551623
9445,5552,0.9128678644742747
9445,102465993,0.9275614867628497
9445,3579,0.9715066546506049
9445,8407,0.9363172961975301
9445,440926,0.9689032949177622
9445,8794,0.9706740254556697
9445,723790,0.87866541059751
9445,653361,0.8678675704064939
9445,8337,0.8774685690524836
9445,4688,0.9383250224231536
9445,366,0.9413505888077676
9445,10409,0.9108033495007816
9445,3577,0.9369919254288166
9445,7940,0.8642303244157857
9445,2124,0.9497983683576868
9445,728,0.9424700063097264
9445,397,0.8641257311861852
9445,3020,0.9717000483798096
9445,3385,0.9546192961315361
9445,4542,0.931838180849292
9445,654817,0.8703024247169253
9445,8875,0.902644595711209
9445,3687,0.9041025040574105
9445,409,0.8931285086376283
9445,91300,0.9344177738852373
9445,120425,0.9178929643325713
9445,597,0.870910149243485
9445,7408,0.9455152326901471
9445,654816,0.8733512196530333
9445,51734,0.9195140346392062
9445,2180,0.8754496387052054
9445,64386,0.9204175347180051
9445,64744,0.9092696302124115
9445,3059,0.9056649878273302
9445,976,0.905823588695017
9445,64115,0.8634921375924391
9445,9516,0.929399032735988
9445,1439,0.9629068172007863
9445,2212,0.9263654648985068
9445,4046,0.9216706897882752
9445,1265,0.8979713287032767
9445,1051,0.9510765001933464
9445,63940,0.921924574038741
9445,7846,0.8846109758320597
9445,407008,0.8907698253757692
9445,4689,0.9159484366831467
9445,101,0.9130938468144635
9445,8031,0.9362978064534658
9445,4814,0.9199912249920871
9445,83719,0.937928230805468
9445,80325,0.9469847425989919
9445,51312,0.8984602458781729
9445,2752,0.9026960376859793
9445,79143,0.9534456872874454
9445,29992,0.9148411615314243
9445,27128,0.9206039881801856
9445,5093,0.8631317370144515
9445,23214,0.9605814460025701
9445,4084,0.9728510630243415
9445,8334,0.9501648614832451
9445,6386,0.9554670240713441
9445,6648,0.965256659158828
9445,54458,0.9385117628076852
9445,978,0.9047710725944254
9445,60675,0.8646151948322176
9445,116496,0.8883582866128067
9445,7454,0.9367402897720514
9445,23401,0.922229571375173
9445,10487,0.8847175356566435
9445,9802,0.8618157125128202
9445,8349,0.8744578711084569
9445,837,0.9463638601886526
9445,3303,0.8739238700183095
9445,2358,0.9414258654558939
9445,84243,0.9747339255735042
9445,57580,0.904852337804742
9445,1116,0.8830486484582758
9445,170954,0.9500717787052682
9445,271,0.911325446084331
9445,126364,0.9219440177363596
9445,7132,0.905801634103713
9445,146225,0.9293576448603894
9445,10957,0.8687892012226908
9445,81671,0.980629721450429
9445,6397,0.9731390186359918
9445,65220,0.943933359722816
9445,7879,0.9165265037750392
9445,6653,0.8998212610592317
9445,752,0.9313875513219537
9445,54518,0.8873136961562665
9445,2533,0.8586304927834726
9445,116985,0.9077323439811671
9445,55911,0.8904994332635221
9445,79930,0.8608502779432079
9445,8826,0.8531743842286795
9445,87,0.9677734329881106
9445,51291,0.9543171059253167
9445,26020,0.9618392123654942
9445,3310,0.9198778961081027
9445,9770,0.9254031796061831
9445,55196,0.8947622502835031
9445,1912,0.935641086970544
9445,1032,0.9404590697532809
9445,115727,0.93400223840035
9445,7456,0.8747866733435066
9445,53829,0.9408203598506729
9445,4947,0.957115809198135
9445,5724,0.9059907058080994
9445,162466,0.8789264323822282
9445,56905,0.9157390576006892
9445,84649,0.8920880994302228
9445,8301,0.9470590481551956
9445,4067,0.9409798500201344
9445,5089,0.9627192412028673
9445,51170,0.9456293766595083
9445,100507006,0.8906373478111922
9445,9260,0.9485248685492731
9445,23558,0.9732123537413047
9445,126308,0.8730161498570982
9445,9961,0.8874678866147031
9445,100500853,0.954685982257693
9445,112268246,0.8802868346534293
9445,10261,0.9257165052526881
9445,8650,0.9524103313358641
9445,23347,0.8653304668702421
9445,25797,0.9200794114927154
9445,54210,0.9150247329609216
9445,9750,0.8823877301300401
9445,5899,0.9527772905570995
9445,4179,0.9708640144775718
9445,150372,0.8558634493044375
9445,339287,0.9611165274510217
9445,55313,0.9706790165244982
9445,2634,0.91146026960026
9445,2790,0.9225260569027609
9445,284996,0.968977647181564
9445,1955,0.9267085119663524
9445,6778,0.8638876028538232
9445,254896,0.9697887590703363
9445,4210,0.9523936337793277
9445,9170,0.9114509405588697
9445,89849,0.9450888346129837
9445,8778,0.9151278155408178
9445,54918,0.8836882076831788
9445,3482,0.9279289999965386
9445,8338,0.873403521959054
9445,101927015,0.8948686632438418
9445,84658,0.9456347175013802
9445,120892,0.9641383253267662
9445,100507419,0.8911948555683846
9445,3927,0.8571417171054744
9445,283349,0.9734249421855419
9445,7295,0.899448798713368
9445,7090,0.9487891512435667
9445,257106,0.8546509061533326
9445,8843,0.8720429689198804
9445,81628,0.9357562920999845
9445,137835,0.9647720536978982
9445,389541,0.8727834466009449
9445,22904,0.9141164764867418
9445,9103,0.8763586075058205
9445,9111,0.8801220243016069
9445,1084,0.9385207039646875
9445,26578,0.8840953972131808
9445,552891,0.9222260271975742
9445,89846,0.893640076633799
9445,8125,0.9540525595036311
9445,3015,0.8691956091466271
9445,23258,0.9655562578495155
9445,26234,0.9340783326719792
9445,25801,0.9064541117874638
9445,338442,0.900213850736689
9445,83931,0.9574210906727376
9445,144423,0.96245150905158
9445,80301,0.8744501258463211
837,10581,0.919657186880967
837,2215,0.9472529701775922
837,4332,0.970805995081873
837,1441,0.911010513491962
837,6402,0.920118742824852
837,2357,0.8901589027922264
837,10135,0.9263972436920314
837,5552,0.8899043737560016
837,102465993,0.8723433132327316
837,3579,0.947711804862762
837,8407,0.8775254758185534
837,440926,0.9460813194453301
837,8794,0.9439539257013119
837,653361,0.904704716147347
837,4688,0.938576000803602
837,366,0.9173034585439257
837,10409,0.8795570411458781
837,3577,0.9531505726959972
837,2124,0.9140991125897104
837,728,0.9046377746274923
837,3020,0.942356295167343
837,3385,0.8877467182653876
837,4542,0.9045281250939737
837,654817,0.9023770779634877
837,8875,0.8618950039454827
837,3687,0.8765259964097315
837,409,0.8879005502593506
837,91300,0.908689013203218
837,120425,0.9075609048347972
837,597,0.8599099123524007
837,7408,0.9281945923656605
837,654816,0.9017638012599541
837,51734,0.9082965719890631
837,2180,0.8901262446896815
837,64386,0.8882048125036054
837,3059,0.8581717209521919
837,976,0.8831146539317233
837,9516,0.9118028229605843
837,1439,0.942336247033751
837,2212,0.9335183713039461
837,2867,0.9120971731301597
837,4046,0.8810609476969902
837,1265,0.8616598754168338
837,1051,0.9191970951589093
837,63940,0.8956158829625807
837,7846,0.8773544801241548
837,407008,0.8576682693840969
837,4689,0.9035704857957297
837,101,0.8909872843598423
837,8031,0.878892625682537
837,4814,0.8723709058295231
837,83719,0.8889245315352106
837,80325,0.8974490893095552
837,51312,0.9024666757345472
837,2752,0.8838106223110046
837,79143,0.9280373435337325
837,29992,0.8790825337428962
837,27128,0.9360326112674476
837,23214,0.93439970259517
837,4084,0.9629317539851017
837,8334,0.9156195205224394
837,6386,0.9254759218337573
837,6648,0.9277775133778546
837,54458,0.9189301863595623
837,978,0.8720778731945669
837,677,0.8556608088871657
837,60675,0.8897925100394213
837,64581,0.8511267169173865
837,116496,0.8642143571837805
837,7454,0.918404613305761
837,963,0.8584111858638246
837,23401,0.9101137353005465
837,8349,0.8586613210976799
837,3303,0.8897597735408979
837,2358,0.9085959377171301
837,84243,0.9335431722532775
837,6398,0.9059621788397971
837,57580,0.8520894494988043
837,170954,0.945448159333661
837,271,0.8530137580803732
837,126364,0.8870229751677754
837,7132,0.9109579213885537
837,146225,0.8724831700396671
837,81671,0.9287041958385841
837,6397,0.9143336420067245
837,65220,0.9637000265078245
837,7879,0.8693243706386861
837,752,0.9094121413641175
837,54518,0.8766976861520521
837,116985,0.8798879770802842
837,55911,0.8899587513268572
837,87,0.9240010655982679
837,51291,0.9148356950690899
837,26020,0.9168823245135874
837,3310,0.9489595146616308
837,9770,0.8893951856747246
837,55196,0.8504816482012845
837,1912,0.8795181374730408
837,1032,0.9287744615331495
837,115727,0.9188582476328857
837,53829,0.930476554971025
837,4947,0.9090556222390215
837,51246,0.8626888383065836
837,5724,0.8696768098716847
837,56905,0.9159925741083192
837,5698,0.8662530135882154
837,8301,0.9234555986082281
837,4067,0.9353774715314396
837,5089,0.8962395936822193
837,51170,0.9134331196743172
837,100507006,0.8741197428998544
837,9260,0.9087194433554816
837,23558,0.9423666534176632
837,126308,0.874063476579088
837,9961,0.8963941358134617
837,100500853,0.8874764366837172
837,112268246,0.8763095009260802
837,53917,0.9139101275111234
837,10261,0.9154111001980447
837,8650,0.9191955004982553
837,23347,0.8679560045705528
837,25797,0.8860743921750797
837,54210,0.8877891480066128
837,5899,0.9339151640315075
837,4179,0.925829202550023
837,150372,0.8657430967372463
837,339287,0.9024539483717078
837,55313,0.9182570531325168
837,2634,0.936931422031962
837,2790,0.9057170343622412
837,284996,0.9538442852068132
837,1955,0.8602794452233934
837,6890,0.8567850314453437
837,254896,0.9332820599399511
837,4210,0.9613009411646809
837,9170,0.8978477270306273
837,89849,0.936044280084707
837,8778,0.9543689401070222
837,54918,0.8595513384002872
837,3482,0.8620141539976364
837,101927015,0.9154053192823767
837,84658,0.8730854096789019
837,120892,0.9367322404431145
837,100507419,0.8576979673746695
837,283349,0.9129616601659946
837,7295,0.8695688646893811
837,7090,0.9278072748627882
837,8843,0.8932175642230474
837,81628,0.9017270883739337
837,137835,0.9090494965341344
837,22904,0.9060184152193941
837,9103,0.9089722734866146
837,9111,0.9294647570519354
837,1084,0.9506276547692595
837,26578,0.8630616334090047
837,552891,0.905816620112432
837,8125,0.9000631913416619
837,23258,0.9273058138277394
837,26234,0.9320368668440439
837,25801,0.8880782040257789
837,338442,0.9195361552448106
837,83931,0.9161089254399659
837,144423,0.9264568436359666
837,80301,0.8950573895429258
84243,10581,0.931127026675518
84243,2215,0.9606892381433484
84243,4332,0.9614143697083332
84243,1441,0.9097167936307937
84243,6402,0.8826999808587381
84243,2357,0.9059733112989407
84243,10135,0.91167976838274
84243,5552,0.8603963893886194
84243,102465993,0.8979387174116271
84243,3579,0.985415044027646
84243,8407,0.9431331237814489
84243,440926,0.9498318538054655
84243,8794,0.9852236607340359
84243,723790,0.8899183012813505
84243,8337,0.8891592804812455
84243,4688,0.900741448304124
84243,366,0.933052537308001
84243,10409,0.9072124368785902
84243,3577,0.9581826525776941
84243,2124,0.9018549862258576
84243,728,0.9047038530913691
84243,3020,0.952793900770939
84243,3385,0.9623780775005853
84243,4542,0.9368536926195103
84243,654817,0.8519681761463919
84243,8875,0.8822168488143831
84243,3687,0.8959681576926446
84243,409,0.8550190135647124
84243,91300,0.9562213643970173
84243,120425,0.8952531766414916
84243,7408,0.9311483438175971
84243,654816,0.8550789423178113
84243,51734,0.9170237869078011
84243,2180,0.8555416174094984
84243,64386,0.9289799078313066
84243,64744,0.8764552426852854
84243,3059,0.8745035090678334
84243,976,0.9094276508944426
84243,9516,0.958288903791265
84243,1439,0.9648260268354246
84243,2212,0.906469729688001
84243,4046,0.8931135371288479
84243,1265,0.8961172795578276
84243,1051,0.9379776066976969
84243,63940,0.9189015360916779
84243,407008,0.8672060293154134
84243,4689,0.9101288676616923
84243,101,0.9443782516620742
84243,8031,0.9288422115167495
84243,4814,0.8799037752093075
84243,83719,0.9635421638858978
84243,80325,0.9638730671383109
84243,51312,0.9094724047565302
84243,2752,0.8580914591728404
